anomaly_id,anomaly_timestamp,anomaly_moisture_vwc,relative_position,is_anomaly,device_id,timestamp,soil_moisture_vwc,soil_temp_c,ec_us_cm,light_par,air_humidity_pct
13,2026-06-05 00:45:00,103.03,-7,False,SENS-04,2026-06-04 23:00:00,17.17,19.01,717.0,0.0,57.8
13,2026-06-05 00:45:00,103.03,-6,False,SENS-04,2026-06-04 23:15:00,17.7,19.16,745.0,0.0,56.4
13,2026-06-05 00:45:00,103.03,-5,False,SENS-04,2026-06-04 23:30:00,17.9,18.21,683.0,0.0,55.8
13,2026-06-05 00:45:00,103.03,-4,False,SENS-04,2026-06-04 23:45:00,18.27,18.7,704.0,0.0,55.5
13,2026-06-05 00:45:00,103.03,-3,False,SENS-04,2026-06-05 00:00:00,107.04,19.66,633.0,0.0,56.1
13,2026-06-05 00:45:00,103.03,-2,False,SENS-04,2026-06-05 00:15:00,105.66,17.77,666.0,0.0,58.6
13,2026-06-05 00:45:00,103.03,-1,False,SENS-04,2026-06-05 00:30:00,104.89,18.29,708.0,0.0,60.2
13,2026-06-05 00:45:00,103.03,0,True,SENS-04,2026-06-05 00:45:00,103.03,18.24,646.0,0.0,64.1
13,2026-06-05 00:45:00,103.03,1,False,SENS-04,2026-06-05 01:00:00,101.67,18.17,749.0,0.0,63.5
13,2026-06-05 00:45:00,103.03,2,False,SENS-04,2026-06-05 01:15:00,99.95,17.47,721.0,0.0,63.0
13,2026-06-05 00:45:00,103.03,3,False,SENS-04,2026-06-05 01:30:00,99.16,17.97,664.0,0.0,62.9
13,2026-06-05 00:45:00,103.03,4,False,SENS-04,2026-06-05 01:45:00,98.05,17.47,641.0,0.0,64.8
13,2026-06-05 00:45:00,103.03,5,False,SENS-04,2026-06-05 02:00:00,97.27,17.05,671.0,0.0,66.0
13,2026-06-05 00:45:00,103.03,6,False,SENS-04,2026-06-05 02:15:00,95.47,17.95,664.0,0.0,66.3
13,2026-06-05 00:45:00,103.03,7,False,SENS-04,2026-06-05 02:30:00,94.01,17.8,651.0,0.0,71.3
13,2026-06-05 00:45:00,103.03,8,False,SENS-04,2026-06-05 02:45:00,92.1,17.12,644.0,0.0,74.1
13,2026-06-05 00:45:00,103.03,9,False,SENS-04,2026-06-05 03:00:00,91.08,17.28,691.0,0.0,67.1
13,2026-06-05 00:45:00,103.03,10,False,SENS-04,2026-06-05 03:15:00,89.76,17.28,729.0,0.0,74.5
14,2026-06-05 01:00:00,101.67,-10,False,SENS-04,2026-06-04 22:30:00,18.11,19.63,644.0,0.0,53.4
14,2026-06-05 01:00:00,101.67,-9,False,SENS-04,2026-06-04 22:45:00,17.6,19.38,694.0,0.0,53.8
14,2026-06-05 01:00:00,101.67,-8,False,SENS-04,2026-06-04 23:00:00,17.17,19.01,717.0,0.0,57.8
14,2026-06-05 01:00:00,101.67,-7,False,SENS-04,2026-06-04 23:15:00,17.7,19.16,745.0,0.0,56.4
14,2026-06-05 01:00:00,101.67,-6,False,SENS-04,2026-06-04 23:30:00,17.9,18.21,683.0,0.0,55.8
14,2026-06-05 01:00:00,101.67,-5,False,SENS-04,2026-06-04 23:45:00,18.27,18.7,704.0,0.0,55.5
14,2026-06-05 01:00:00,101.67,-4,False,SENS-04,2026-06-05 00:00:00,107.04,19.66,633.0,0.0,56.1
14,2026-06-05 01:00:00,101.67,-3,False,SENS-04,2026-06-05 00:15:00,105.66,17.77,666.0,0.0,58.6
14,2026-06-05 01:00:00,101.67,-2,False,SENS-04,2026-06-05 00:30:00,104.89,18.29,708.0,0.0,60.2
14,2026-06-05 01:00:00,101.67,-1,False,SENS-04,2026-06-05 00:45:00,103.03,18.24,646.0,0.0,64.1
14,2026-06-05 01:00:00,101.67,0,True,SENS-04,2026-06-05 01:00:00,101.67,18.17,749.0,0.0,63.5
14,2026-06-05 01:00:00,101.67,1,False,SENS-04,2026-06-05 01:15:00,99.95,17.47,721.0,0.0,63.0
14,2026-06-05 01:00:00,101.67,2,False,SENS-04,2026-06-05 01:30:00,99.16,17.97,664.0,0.0,62.9
14,2026-06-05 01:00:00,101.67,3,False,SENS-04,2026-06-05 01:45:00,98.05,17.47,641.0,0.0,64.8
14,2026-06-05 01:00:00,101.67,4,False,SENS-04,2026-06-05 02:00:00,97.27,17.05,671.0,0.0,66.0
14,2026-06-05 01:00:00,101.67,5,False,SENS-04,2026-06-05 02:15:00,95.47,17.95,664.0,0.0,66.3
14,2026-06-05 01:00:00,101.67,6,False,SENS-04,2026-06-05 02:30:00,94.01,17.8,651.0,0.0,71.3
14,2026-06-05 01:00:00,101.67,7,False,SENS-04,2026-06-05 02:45:00,92.1,17.12,644.0,0.0,74.1
14,2026-06-05 01:00:00,101.67,8,False,SENS-04,2026-06-05 03:00:00,91.08,17.28,691.0,0.0,67.1
14,2026-06-05 01:00:00,101.67,9,False,SENS-04,2026-06-05 03:15:00,89.76,17.28,729.0,0.0,74.5
14,2026-06-05 01:00:00,101.67,10,False,SENS-04,2026-06-05 03:30:00,88.94,16.87,672.0,0.0,73.7
15,2026-06-07 00:00:00,104.93,-10,False,SENS-04,2026-06-06 21:30:00,23.48,20.64,720.0,0.0,48.3
15,2026-06-07 00:00:00,104.93,-9,False,SENS-04,2026-06-06 21:45:00,23.6,20.87,774.0,0.0,44.5
15,2026-06-07 00:00:00,104.93,-8,False,SENS-04,2026-06-06 22:00:00,23.78,20.65,700.0,0.0,47.4
15,2026-06-07 00:00:00,104.93,-7,False,SENS-04,2026-06-06 22:15:00,23.22,19.64,684.0,0.0,52.3
15,2026-06-07 00:00:00,104.93,-6,False,SENS-04,2026-06-06 22:30:00,23.07,20.46,679.0,0.0,51.1
15,2026-06-07 00:00:00,104.93,-5,False,SENS-04,2026-06-06 22:45:00,22.91,19.31,659.0,0.0,48.1
15,2026-06-07 00:00:00,104.93,-4,False,SENS-04,2026-06-06 23:00:00,21.97,18.84,732.0,0.0,60.2
15,2026-06-07 00:00:00,104.93,-3,False,SENS-04,2026-06-06 23:15:00,22.21,18.51,656.0,0.0,56.0
15,2026-06-07 00:00:00,104.93,-2,False,SENS-04,2026-06-06 23:30:00,21.75,18.44,732.0,0.0,54.0
15,2026-06-07 00:00:00,104.93,-1,False,SENS-04,2026-06-06 23:45:00,21.95,18.83,691.0,0.0,58.9
15,2026-06-07 00:00:00,104.93,0,True,SENS-04,2026-06-07 00:00:00,104.93,18.42,629.0,0.0,59.4
15,2026-06-07 00:00:00,104.93,1,False,SENS-04,2026-06-07 00:15:00,103.45,18.12,760.0,0.0,62.1
15,2026-06-07 00:00:00,104.93,2,False,SENS-04,2026-06-07 00:30:00,102.88,17.88,565.0,0.0,60.9
15,2026-06-07 00:00:00,104.93,3,False,SENS-04,2026-06-07 00:45:00,101.48,17.66,697.0,0.0,63.9
15,2026-06-07 00:00:00,104.93,4,False,SENS-04,2026-06-07 01:00:00,100.15,17.61,709.0,0.0,66.8
15,2026-06-07 00:00:00,104.93,5,False,SENS-04,2026-06-07 01:15:00,99.49,18.27,608.0,0.0,61.0
15,2026-06-07 00:00:00,104.93,6,False,SENS-04,2026-06-07 01:30:00,97.84,18.49,718.0,0.0,63.9
15,2026-06-07 00:00:00,104.93,7,False,SENS-04,2026-06-07 01:45:00,96.61,18.43,673.0,0.0,69.4
15,2026-06-07 00:00:00,104.93,8,False,SENS-04,2026-06-07 02:00:00,95.59,17.89,690.0,0.0,66.1
15,2026-06-07 00:00:00,104.93,9,False,SENS-04,2026-06-07 02:15:00,94.53,17.37,754.0,0.0,68.3
15,2026-06-07 00:00:00,104.93,10,False,SENS-04,2026-06-07 02:30:00,93.35,17.26,706.0,0.0,67.9
16,2026-06-07 00:15:00,103.45,-10,False,SENS-04,2026-06-06 21:45:00,23.6,20.87,774.0,0.0,44.5
16,2026-06-07 00:15:00,103.45,-9,False,SENS-04,2026-06-06 22:00:00,23.78,20.65,700.0,0.0,47.4
16,2026-06-07 00:15:00,103.45,-8,False,SENS-04,2026-06-06 22:15:00,23.22,19.64,684.0,0.0,52.3
16,2026-06-07 00:15:00,103.45,-7,False,SENS-04,2026-06-06 22:30:00,23.07,20.46,679.0,0.0,51.1
16,2026-06-07 00:15:00,103.45,-6,False,SENS-04,2026-06-06 22:45:00,22.91,19.31,659.0,0.0,48.1
16,2026-06-07 00:15:00,103.45,-5,False,SENS-04,2026-06-06 23:00:00,21.97,18.84,732.0,0.0,60.2
16,2026-06-07 00:15:00,103.45,-4,False,SENS-04,2026-06-06 23:15:00,22.21,18.51,656.0,0.0,56.0
16,2026-06-07 00:15:00,103.45,-3,False,SENS-04,2026-06-06 23:30:00,21.75,18.44,732.0,0.0,54.0
16,2026-06-07 00:15:00,103.45,-2,False,SENS-04,2026-06-06 23:45:00,21.95,18.83,691.0,0.0,58.9
16,2026-06-07 00:15:00,103.45,-1,False,SENS-04,2026-06-07 00:00:00,104.93,18.42,629.0,0.0,59.4
16,2026-06-07 00:15:00,103.45,0,True,SENS-04,2026-06-07 00:15:00,103.45,18.12,760.0,0.0,62.1
16,2026-06-07 00:15:00,103.45,1,False,SENS-04,2026-06-07 00:30:00,102.88,17.88,565.0,0.0,60.9
16,2026-06-07 00:15:00,103.45,2,False,SENS-04,2026-06-07 00:45:00,101.48,17.66,697.0,0.0,63.9
16,2026-06-07 00:15:00,103.45,3,False,SENS-04,2026-06-07 01:00:00,100.15,17.61,709.0,0.0,66.8
16,2026-06-07 00:15:00,103.45,4,False,SENS-04,2026-06-07 01:15:00,99.49,18.27,608.0,0.0,61.0
16,2026-06-07 00:15:00,103.45,5,False,SENS-04,2026-06-07 01:30:00,97.84,18.49,718.0,0.0,63.9
16,2026-06-07 00:15:00,103.45,6,False,SENS-04,2026-06-07 01:45:00,96.61,18.43,673.0,0.0,69.4
16,2026-06-07 00:15:00,103.45,7,False,SENS-04,2026-06-07 02:00:00,95.59,17.89,690.0,0.0,66.1
16,2026-06-07 00:15:00,103.45,8,False,SENS-04,2026-06-07 02:15:00,94.53,17.37,754.0,0.0,68.3
16,2026-06-07 00:15:00,103.45,9,False,SENS-04,2026-06-07 02:30:00,93.35,17.26,706.0,0.0,67.9
16,2026-06-07 00:15:00,103.45,10,False,SENS-04,2026-06-07 02:45:00,92.13,17.81,686.0,0.0,68.7
17,2026-06-07 00:30:00,102.88,-10,False,SENS-04,2026-06-06 22:00:00,23.78,20.65,700.0,0.0,47.4
17,2026-06-07 00:30:00,102.88,-9,False,SENS-04,2026-06-06 22:15:00,23.22,19.64,684.0,0.0,52.3
17,2026-06-07 00:30:00,102.88,-8,False,SENS-04,2026-06-06 22:30:00,23.07,20.46,679.0,0.0,51.1
17,2026-06-07 00:30:00,102.88,-7,False,SENS-04,2026-06-06 22:45:00,22.91,19.31,659.0,0.0,48.1
17,2026-06-07 00:30:00,102.88,-6,False,SENS-04,2026-06-06 23:00:00,21.97,18.84,732.0,0.0,60.2
17,2026-06-07 00:30:00,102.88,-5,False,SENS-04,2026-06-06 23:15:00,22.21,18.51,656.0,0.0,56.0
17,2026-06-07 00:30:00,102.88,-4,False,SENS-04,2026-06-06 23:30:00,21.75,18.44,732.0,0.0,54.0
17,2026-06-07 00:30:00,102.88,-3,False,SENS-04,2026-06-06 23:45:00,21.95,18.83,691.0,0.0,58.9
17,2026-06-07 00:30:00,102.88,-2,False,SENS-04,2026-06-07 00:00:00,104.93,18.42,629.0,0.0,59.4
17,2026-06-07 00:30:00,102.88,-1,False,SENS-04,2026-06-07 00:15:00,103.45,18.12,760.0,0.0,62.1
17,2026-06-07 00:30:00,102.88,0,True,SENS-04,2026-06-07 00:30:00,102.88,17.88,565.0,0.0,60.9
17,2026-06-07 00:30:00,102.88,1,False,SENS-04,2026-06-07 00:45:00,101.48,17.66,697.0,0.0,63.9
17,2026-06-07 00:30:00,102.88,2,False,SENS-04,2026-06-07 01:00:00,100.15,17.61,709.0,0.0,66.8
17,2026-06-07 00:30:00,102.88,3,False,SENS-04,2026-06-07 01:15:00,99.49,18.27,608.0,0.0,61.0
17,2026-06-07 00:30:00,102.88,4,False,SENS-04,2026-06-07 01:30:00,97.84,18.49,718.0,0.0,63.9
17,2026-06-07 00:30:00,102.88,5,False,SENS-04,2026-06-07 01:45:00,96.61,18.43,673.0,0.0,69.4
17,2026-06-07 00:30:00,102.88,6,False,SENS-04,2026-06-07 02:00:00,95.59,17.89,690.0,0.0,66.1
17,2026-06-07 00:30:00,102.88,7,False,SENS-04,2026-06-07 02:15:00,94.53,17.37,754.0,0.0,68.3
17,2026-06-07 00:30:00,102.88,8,False,SENS-04,2026-06-07 02:30:00,93.35,17.26,706.0,0.0,67.9
17,2026-06-07 00:30:00,102.88,9,False,SENS-04,2026-06-07 02:45:00,92.13,17.81,686.0,0.0,68.7
17,2026-06-07 00:30:00,102.88,10,False,SENS-04,2026-06-07 03:00:00,91.3,17.4,693.0,0.0,69.1
18,2026-06-07 00:45:00,101.48,-10,False,SENS-04,2026-06-06 22:15:00,23.22,19.64,684.0,0.0,52.3
18,2026-06-07 00:45:00,101.48,-9,False,SENS-04,2026-06-06 22:30:00,23.07,20.46,679.0,0.0,51.1
18,2026-06-07 00:45:00,101.48,-8,False,SENS-04,2026-06-06 22:45:00,22.91,19.31,659.0,0.0,48.1
18,2026-06-07 00:45:00,101.48,-7,False,SENS-04,2026-06-06 23:00:00,21.97,18.84,732.0,0.0,60.2
18,2026-06-07 00:45:00,101.48,-6,False,SENS-04,2026-06-06 23:15:00,22.21,18.51,656.0,0.0,56.0
18,2026-06-07 00:45:00,101.48,-5,False,SENS-04,2026-06-06 23:30:00,21.75,18.44,732.0,0.0,54.0
18,2026-06-07 00:45:00,101.48,-4,False,SENS-04,2026-06-06 23:45:00,21.95,18.83,691.0,0.0,58.9
18,2026-06-07 00:45:00,101.48,-3,False,SENS-04,2026-06-07 00:00:00,104.93,18.42,629.0,0.0,59.4
18,2026-06-07 00:45:00,101.48,-2,False,SENS-04,2026-06-07 00:15:00,103.45,18.12,760.0,0.0,62.1
18,2026-06-07 00:45:00,101.48,-1,False,SENS-04,2026-06-07 00:30:00,102.88,17.88,565.0,0.0,60.9
18,2026-06-07 00:45:00,101.48,0,True,SENS-04,2026-06-07 00:45:00,101.48,17.66,697.0,0.0,63.9
18,2026-06-07 00:45:00,101.48,1,False,SENS-04,2026-06-07 01:00:00,100.15,17.61,709.0,0.0,66.8
18,2026-06-07 00:45:00,101.48,2,False,SENS-04,2026-06-07 01:15:00,99.49,18.27,608.0,0.0,61.0
18,2026-06-07 00:45:00,101.48,3,False,SENS-04,2026-06-07 01:30:00,97.84,18.49,718.0,0.0,63.9
18,2026-06-07 00:45:00,101.48,4,False,SENS-04,2026-06-07 01:45:00,96.61,18.43,673.0,0.0,69.4
18,2026-06-07 00:45:00,101.48,5,False,SENS-04,2026-06-07 02:00:00,95.59,17.89,690.0,0.0,66.1
18,2026-06-07 00:45:00,101.48,6,False,SENS-04,2026-06-07 02:15:00,94.53,17.37,754.0,0.0,68.3
18,2026-06-07 00:45:00,101.48,7,False,SENS-04,2026-06-07 02:30:00,93.35,17.26,706.0,0.0,67.9
18,2026-06-07 00:45:00,101.48,8,False,SENS-04,2026-06-07 02:45:00,92.13,17.81,686.0,0.0,68.7
18,2026-06-07 00:45:00,101.48,9,False,SENS-04,2026-06-07 03:00:00,91.3,17.4,693.0,0.0,69.1
18,2026-06-07 00:45:00,101.48,10,False,SENS-04,2026-06-07 03:15:00,90.22,17.67,771.0,0.0,67.4
19,2026-06-07 01:00:00,100.15,-10,False,SENS-04,2026-06-06 22:30:00,23.07,20.46,679.0,0.0,51.1
19,2026-06-07 01:00:00,100.15,-9,False,SENS-04,2026-06-06 22:45:00,22.91,19.31,659.0,0.0,48.1
19,2026-06-07 01:00:00,100.15,-8,False,SENS-04,2026-06-06 23:00:00,21.97,18.84,732.0,0.0,60.2
19,2026-06-07 01:00:00,100.15,-7,False,SENS-04,2026-06-06 23:15:00,22.21,18.51,656.0,0.0,56.0
19,2026-06-07 01:00:00,100.15,-6,False,SENS-04,2026-06-06 23:30:00,21.75,18.44,732.0,0.0,54.0
19,2026-06-07 01:00:00,100.15,-5,False,SENS-04,2026-06-06 23:45:00,21.95,18.83,691.0,0.0,58.9
19,2026-06-07 01:00:00,100.15,-4,False,SENS-04,2026-06-07 00:00:00,104.93,18.42,629.0,0.0,59.4
19,2026-06-07 01:00:00,100.15,-3,False,SENS-04,2026-06-07 00:15:00,103.45,18.12,760.0,0.0,62.1
19,2026-06-07 01:00:00,100.15,-2,False,SENS-04,2026-06-07 00:30:00,102.88,17.88,565.0,0.0,60.9
19,2026-06-07 01:00:00,100.15,-1,False,SENS-04,2026-06-07 00:45:00,101.48,17.66,697.0,0.0,63.9
19,2026-06-07 01:00:00,100.15,0,True,SENS-04,2026-06-07 01:00:00,100.15,17.61,709.0,0.0,66.8
19,2026-06-07 01:00:00,100.15,1,False,SENS-04,2026-06-07 01:15:00,99.49,18.27,608.0,0.0,61.0
19,2026-06-07 01:00:00,100.15,2,False,SENS-04,2026-06-07 01:30:00,97.84,18.49,718.0,0.0,63.9
19,2026-06-07 01:00:00,100.15,3,False,SENS-04,2026-06-07 01:45:00,96.61,18.43,673.0,0.0,69.4
19,2026-06-07 01:00:00,100.15,4,False,SENS-04,2026-06-07 02:00:00,95.59,17.89,690.0,0.0,66.1
19,2026-06-07 01:00:00,100.15,5,False,SENS-04,2026-06-07 02:15:00,94.53,17.37,754.0,0.0,68.3
19,2026-06-07 01:00:00,100.15,6,False,SENS-04,2026-06-07 02:30:00,93.35,17.26,706.0,0.0,67.9
19,2026-06-07 01:00:00,100.15,7,False,SENS-04,2026-06-07 02:45:00,92.13,17.81,686.0,0.0,68.7
19,2026-06-07 01:00:00,100.15,8,False,SENS-04,2026-06-07 03:00:00,91.3,17.4,693.0,0.0,69.1
19,2026-06-07 01:00:00,100.15,9,False,SENS-04,2026-06-07 03:15:00,90.22,17.67,771.0,0.0,67.4
19,2026-06-07 01:00:00,100.15,10,False,SENS-04,2026-06-07 03:30:00,89.47,18.3,716.0,0.0,73.0
20,2026-06-09 00:00:00,102.03,-10,False,SENS-04,2026-06-08 21:30:00,17.2,20.07,710.0,0.0,47.5
20,2026-06-09 00:00:00,102.03,-9,False,SENS-04,2026-06-08 21:45:00,16.86,20.26,707.0,0.0,48.3
20,2026-06-09 00:00:00,102.03,-8,False,SENS-04,2026-06-08 22:00:00,16.34,20.62,720.0,0.0,55.3
20,2026-06-09 00:00:00,102.03,-7,False,SENS-04,2026-06-08 22:15:00,15.93,19.47,680.0,0.0,57.8
20,2026-06-09 00:00:00,102.03,-6,False,SENS-04,2026-06-08 22:30:00,15.42,19.07,702.0,0.0,51.8
20,2026-06-09 00:00:00,102.03,-5,False,SENS-04,2026-06-08 22:45:00,15.4,19.61,666.0,0.0,58.4
20,2026-06-09 00:00:00,102.03,-4,False,SENS-04,2026-06-08 23:00:00,15.07,18.58,759.0,0.0,58.1
20,2026-06-09 00:00:00,102.03,-3,False,SENS-04,2026-06-08 23:15:00,15.54,19.68,647.0,0.0,59.8
20,2026-06-09 00:00:00,102.03,-2,False,SENS-04,2026-06-08 23:30:00,15.64,19.48,667.0,0.0,57.7
20,2026-06-09 00:00:00,102.03,-1,False,SENS-04,2026-06-08 23:45:00,15.98,19.11,683.0,0.0,56.5
20,2026-06-09 00:00:00,102.03,0,True,SENS-04,2026-06-09 00:00:00,102.03,18.52,796.0,0.0,56.5
20,2026-06-09 00:00:00,102.03,1,False,SENS-04,2026-06-09 00:15:00,100.77,19.03,731.0,0.0,56.9
20,2026-06-09 00:00:00,102.03,2,False,SENS-04,2026-06-09 00:30:00,99.65,18.76,666.0,0.0,67.6
20,2026-06-09 00:00:00,102.03,3,False,SENS-04,2026-06-09 00:45:00,98.11,17.88,733.0,0.0,63.0
20,2026-06-09 00:00:00,102.03,4,False,SENS-04,2026-06-09 01:00:00,96.65,18.54,721.0,0.0,60.6
20,2026-06-09 00:00:00,102.03,5,False,SENS-04,2026-06-09 01:15:00,95.26,17.5,711.0,0.0,68.0
20,2026-06-09 00:00:00,102.03,6,False,SENS-04,2026-06-09 01:30:00,93.93,17.69,728.0,0.0,64.5
20,2026-06-09 00:00:00,102.03,7,False,SENS-04,2026-06-09 01:45:00,93.6,16.97,702.0,0.0,64.9
20,2026-06-09 00:00:00,102.03,8,False,SENS-04,2026-06-09 02:00:00,92.54,17.68,707.0,0.0,73.9
20,2026-06-09 00:00:00,102.03,9,False,SENS-04,2026-06-09 02:15:00,91.38,17.45,638.0,0.0,64.5
20,2026-06-09 00:00:00,102.03,10,False,SENS-04,2026-06-09 02:30:00,89.72,17.35,758.0,0.0,70.0
21,2026-06-09 00:15:00,100.77,-10,False,SENS-04,2026-06-08 21:45:00,16.86,20.26,707.0,0.0,48.3
21,2026-06-09 00:15:00,100.77,-9,False,SENS-04,2026-06-08 22:00:00,16.34,20.62,720.0,0.0,55.3
21,2026-06-09 00:15:00,100.77,-8,False,SENS-04,2026-06-08 22:15:00,15.93,19.47,680.0,0.0,57.8
21,2026-06-09 00:15:00,100.77,-7,False,SENS-04,2026-06-08 22:30:00,15.42,19.07,702.0,0.0,51.8
21,2026-06-09 00:15:00,100.77,-6,False,SENS-04,2026-06-08 22:45:00,15.4,19.61,666.0,0.0,58.4
21,2026-06-09 00:15:00,100.77,-5,False,SENS-04,2026-06-08 23:00:00,15.07,18.58,759.0,0.0,58.1
21,2026-06-09 00:15:00,100.77,-4,False,SENS-04,2026-06-08 23:15:00,15.54,19.68,647.0,0.0,59.8
21,2026-06-09 00:15:00,100.77,-3,False,SENS-04,2026-06-08 23:30:00,15.64,19.48,667.0,0.0,57.7
21,2026-06-09 00:15:00,100.77,-2,False,SENS-04,2026-06-08 23:45:00,15.98,19.11,683.0,0.0,56.5
21,2026-06-09 00:15:00,100.77,-1,False,SENS-04,2026-06-09 00:00:00,102.03,18.52,796.0,0.0,56.5
21,2026-06-09 00:15:00,100.77,0,True,SENS-04,2026-06-09 00:15:00,100.77,19.03,731.0,0.0,56.9
21,2026-06-09 00:15:00,100.77,1,False,SENS-04,2026-06-09 00:30:00,99.65,18.76,666.0,0.0,67.6
21,2026-06-09 00:15:00,100.77,2,False,SENS-04,2026-06-09 00:45:00,98.11,17.88,733.0,0.0,63.0
21,2026-06-09 00:15:00,100.77,3,False,SENS-04,2026-06-09 01:00:00,96.65,18.54,721.0,0.0,60.6
21,2026-06-09 00:15:00,100.77,4,False,SENS-04,2026-06-09 01:15:00,95.26,17.5,711.0,0.0,68.0
21,2026-06-09 00:15:00,100.77,5,False,SENS-04,2026-06-09 01:30:00,93.93,17.69,728.0,0.0,64.5
21,2026-06-09 00:15:00,100.77,6,False,SENS-04,2026-06-09 01:45:00,93.6,16.97,702.0,0.0,64.9
21,2026-06-09 00:15:00,100.77,7,False,SENS-04,2026-06-09 02:00:00,92.54,17.68,707.0,0.0,73.9
21,2026-06-09 00:15:00,100.77,8,False,SENS-04,2026-06-09 02:15:00,91.38,17.45,638.0,0.0,64.5
21,2026-06-09 00:15:00,100.77,9,False,SENS-04,2026-06-09 02:30:00,89.72,17.35,758.0,0.0,70.0
21,2026-06-09 00:15:00,100.77,10,False,SENS-04,2026-06-09 02:45:00,88.1,17.44,682.0,0.0,68.2
22,2026-06-11 00:00:00,103.55,-10,False,SENS-04,2026-06-10 21:30:00,22.66,20.38,713.0,0.0,47.6
22,2026-06-11 00:00:00,103.55,-9,False,SENS-04,2026-06-10 21:45:00,22.4,20.04,759.0,0.0,49.3
22,2026-06-11 00:00:00,103.55,-8,False,SENS-04,2026-06-10 22:00:00,21.85,19.84,682.0,0.0,49.2
22,2026-06-11 00:00:00,103.55,-7,False,SENS-04,2026-06-10 22:15:00,21.76,20.38,647.0,0.0,53.3
22,2026-06-11 00:00:00,103.55,-6,False,SENS-04,2026-06-10 22:30:00,22.19,19.52,683.0,0.0,55.4
22,2026-06-11 00:00:00,103.55,-5,False,SENS-04,2026-06-10 22:45:00,21.8,19.91,643.0,0.0,54.9
22,2026-06-11 00:00:00,103.55,-4,False,SENS-04,2026-06-10 23:00:00,21.71,19.3,753.0,0.0,54.3
22,2026-06-11 00:00:00,103.55,-3,False,SENS-04,2026-06-10 23:15:00,20.9,18.6,703.0,0.0,51.7
22,2026-06-11 00:00:00,103.55,-2,False,SENS-04,2026-06-10 23:30:00,20.65,18.95,671.0,0.0,57.2
22,2026-06-11 00:00:00,103.55,-1,False,SENS-04,2026-06-10 23:45:00,20.99,18.22,678.0,0.0,57.9
22,2026-06-11 00:00:00,103.55,0,True,SENS-04,2026-06-11 00:00:00,103.55,18.77,653.0,0.0,60.4
22,2026-06-11 00:00:00,103.55,1,False,SENS-04,2026-06-11 00:15:00,101.9,18.29,740.0,0.0,61.1
22,2026-06-11 00:00:00,103.55,2,False,SENS-04,2026-06-11 00:30:00,100.34,18.57,773.0,0.0,66.6
22,2026-06-11 00:00:00,103.55,3,False,SENS-04,2026-06-11 00:45:00,99.35,18.66,640.0,0.0,60.9
22,2026-06-11 00:00:00,103.55,4,False,SENS-04,2026-06-11 01:00:00,98.23,17.27,742.0,0.0,59.3
22,2026-06-11 00:00:00,103.55,5,False,SENS-04,2026-06-11 01:15:00,97.2,17.68,690.0,0.0,61.6
22,2026-06-11 00:00:00,103.55,6,False,SENS-04,2026-06-11 01:30:00,95.97,17.28,751.0,0.0,64.1
22,2026-06-11 00:00:00,103.55,7,False,SENS-04,2026-06-11 01:45:00,94.49,18.55,627.0,0.0,70.1
22,2026-06-11 00:00:00,103.55,8,False,SENS-04,2026-06-11 02:00:00,92.98,17.44,709.0,0.0,63.8
22,2026-06-11 00:00:00,103.55,9,False,SENS-04,2026-06-11 02:15:00,91.98,17.04,684.0,0.0,65.0
22,2026-06-11 00:00:00,103.55,10,False,SENS-04,2026-06-11 02:30:00,91.45,18.43,726.0,0.0,70.5
23,2026-06-11 00:15:00,101.9,-10,False,SENS-04,2026-06-10 21:45:00,22.4,20.04,759.0,0.0,49.3
23,2026-06-11 00:15:00,101.9,-9,False,SENS-04,2026-06-10 22:00:00,21.85,19.84,682.0,0.0,49.2
23,2026-06-11 00:15:00,101.9,-8,False,SENS-04,2026-06-10 22:15:00,21.76,20.38,647.0,0.0,53.3
23,2026-06-11 00:15:00,101.9,-7,False,SENS-04,2026-06-10 22:30:00,22.19,19.52,683.0,0.0,55.4
23,2026-06-11 00:15:00,101.9,-6,False,SENS-04,2026-06-10 22:45:00,21.8,19.91,643.0,0.0,54.9
23,2026-06-11 00:15:00,101.9,-5,False,SENS-04,2026-06-10 23:00:00,21.71,19.3,753.0,0.0,54.3
23,2026-06-11 00:15:00,101.9,-4,False,SENS-04,2026-06-10 23:15:00,20.9,18.6,703.0,0.0,51.7
23,2026-06-11 00:15:00,101.9,-3,False,SENS-04,2026-06-10 23:30:00,20.65,18.95,671.0,0.0,57.2
23,2026-06-11 00:15:00,101.9,-2,False,SENS-04,2026-06-10 23:45:00,20.99,18.22,678.0,0.0,57.9
23,2026-06-11 00:15:00,101.9,-1,False,SENS-04,2026-06-11 00:00:00,103.55,18.77,653.0,0.0,60.4
23,2026-06-11 00:15:00,101.9,0,True,SENS-04,2026-06-11 00:15:00,101.9,18.29,740.0,0.0,61.1
23,2026-06-11 00:15:00,101.9,1,False,SENS-04,2026-06-11 00:30:00,100.34,18.57,773.0,0.0,66.6
23,2026-06-11 00:15:00,101.9,2,False,SENS-04,2026-06-11 00:45:00,99.35,18.66,640.0,0.0,60.9
23,2026-06-11 00:15:00,101.9,3,False,SENS-04,2026-06-11 01:00:00,98.23,17.27,742.0,0.0,59.3
23,2026-06-11 00:15:00,101.9,4,False,SENS-04,2026-06-11 01:15:00,97.2,17.68,690.0,0.0,61.6
