user_plant_id,species,timestamp,substrate_label,soil_moisture_vwc_clean,soil_temp_c_clean,ec_us_cm_clean,light_par_clean,air_humidity_pct_clean,soil_moisture_vwc_clean_anomaly,soil_temp_c_clean_anomaly,light_par_clean_anomaly,ec_us_cm_clean_anomaly,environmental_anomaly_count
UP-1001,Monstera deliciosa,2026-06-15 17:15:00,potting_soil,30.225,24.134999999999998,697.5,58.9,38.3,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-15 17:30:00,potting_soil,30.0,24.365000000000002,742.0,37.3,32.849999999999994,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-15 17:45:00,potting_soil,29.89,23.455,672.5,22.4,36.1,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-15 18:00:00,potting_soil,30.04,23.94,714.0,10.5,37.8,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-15 18:15:00,potting_soil,30.119999999999997,23.605,711.0,0.65,34.95,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-15 18:30:00,potting_soil,30.2,23.305,709.0,0.0,37.7,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 18:45:00,potting_soil,29.915,22.79,713.0,1.35,41.95,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 19:00:00,potting_soil,29.82,22.78,734.0,7.05,38.2,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 19:15:00,potting_soil,29.865000000000002,22.495,686.0,0.0,42.099999999999994,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 19:30:00,potting_soil,29.72,22.79,723.0,0.0,40.25,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 19:45:00,potting_soil,29.71,22.565,710.0,5.55,46.75,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 20:00:00,potting_soil,29.64,21.825000000000003,667.0,0.0,44.55,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 20:15:00,potting_soil,29.365000000000002,21.645,726.5,5.1,39.65,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 20:30:00,potting_soil,29.235,21.685,761.5,5.95,44.0,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 20:45:00,potting_soil,29.18,21.675,671.0,0.0,47.0,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 21:00:00,potting_soil,29.314999999999998,21.025,683.0,0.0,48.45,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 21:15:00,potting_soil,29.235,20.96,717.5,0.0,45.8,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 21:30:00,potting_soil,29.43,20.465,661.5,0.0,47.95,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 21:45:00,potting_soil,29.545,20.145,719.0,0.0,52.1,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 22:00:00,potting_soil,29.65,19.744999999999997,745.0,0.0,49.400000000000006,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 22:15:00,potting_soil,29.505,19.665,703.0,0.0,55.4,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 22:30:00,potting_soil,29.485,19.795,748.0,0.0,49.5,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 22:45:00,potting_soil,29.34,19.695,658.0,0.0,56.349999999999994,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 23:00:00,potting_soil,29.455,19.16,685.0,0.0,59.05,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-15 23:15:00,potting_soil,29.564999999999998,18.380000000000003,696.0,0.0,56.2,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-15 23:30:00,potting_soil,29.695,18.78,734.5,0.0,58.900000000000006,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-15 23:45:00,potting_soil,29.56,18.755000000000003,703.0,0.0,58.8,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-16 00:00:00,potting_soil,38.230000000000004,18.61,688.0,0.0,60.25,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 00:15:00,potting_soil,37.935,18.655,691.5,0.0,59.9,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 00:30:00,potting_soil,37.875,18.200000000000003,680.5,0.0,59.1,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 00:45:00,potting_soil,37.86,18.455,692.0,0.0,65.1,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 01:00:00,potting_soil,37.485,17.84,648.5,0.0,64.6,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 01:15:00,potting_soil,37.39,17.939999999999998,686.0,0.0,62.8,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 01:30:00,potting_soil,37.265,18.310000000000002,670.5,0.0,64.5,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 01:45:00,potting_soil,37.19,17.875,770.5,0.0,64.15,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 02:00:00,potting_soil,36.89,17.825,700.5,0.0,67.6,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 02:15:00,potting_soil,37.035,17.564999999999998,730.0,0.0,71.25,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 02:30:00,potting_soil,36.980000000000004,17.285,702.0,0.0,70.65,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 02:45:00,potting_soil,36.88,17.985,690.5,0.0,70.4,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 03:00:00,potting_soil,36.64,17.5,730.0,0.0,74.1,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 03:15:00,potting_soil,36.47,17.21,661.0,0.0,71.1,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 03:30:00,potting_soil,36.435,17.66,711.0,0.0,72.35,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 03:45:00,potting_soil,36.49,17.84,748.5,0.0,70.9,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 04:00:00,potting_soil,36.51,18.445,699.0,0.0,74.1,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 04:15:00,potting_soil,36.47,17.905,701.5,0.0,74.8,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 04:30:00,potting_soil,36.620000000000005,18.384999999999998,663.0,0.0,67.9,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 04:45:00,potting_soil,36.555,18.175,694.0,0.0,73.55,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 05:00:00,potting_soil,36.565,18.270000000000003,686.0,0.0,68.94999999999999,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 05:15:00,potting_soil,36.45,18.009999999999998,641.5,0.0,72.94999999999999,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 05:30:00,potting_soil,36.230000000000004,18.16,715.5,9.75,75.15,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 05:45:00,potting_soil,36.14,18.605,695.5,4.449999999999999,72.55000000000001,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 06:00:00,potting_soil,36.0,18.575000000000003,690.5,0.0,71.45,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 06:15:00,potting_soil,35.730000000000004,18.85,721.5,28.95,74.95,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 06:30:00,potting_soil,35.43,18.9,722.5,43.400000000000006,73.55,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 06:45:00,potting_soil,35.165,18.740000000000002,693.5,56.55,73.19999999999999,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 07:00:00,potting_soil,35.325,18.9,734.0,79.30000000000001,72.1,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 07:15:00,potting_soil,35.375,19.189999999999998,710.0,91.69999999999999,74.35,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 07:30:00,potting_soil,35.47,19.549999999999997,717.0,114.30000000000001,70.65,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 07:45:00,potting_soil,35.72,19.835,690.5,143.0,68.15,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 08:00:00,potting_soil,35.785,20.32,651.0,157.2,65.0,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 08:15:00,potting_soil,35.71,19.775,674.5,173.85,64.4,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 08:30:00,potting_soil,35.644999999999996,20.509999999999998,701.0,187.0,63.449999999999996,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 08:45:00,potting_soil,35.644999999999996,20.62,673.5,206.2,63.400000000000006,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 09:00:00,potting_soil,35.46,21.675,702.5,222.3,62.75,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 09:15:00,potting_soil,35.315,21.11,748.0,237.55,63.85,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 09:30:00,potting_soil,35.364999999999995,21.33,710.0,255.05,63.2,1,0,1,0,2
UP-1001,Monstera deliciosa,2026-06-16 09:45:00,potting_soil,35.370000000000005,21.79,718.5,270.35,59.35,1,0,1,0,2
UP-1001,Monstera deliciosa,2026-06-16 10:00:00,potting_soil,34.985,21.93,731.5,272.75,62.1,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 10:15:00,potting_soil,34.725,22.35,703.0,286.55,62.150000000000006,1,0,1,0,2
UP-1001,Monstera deliciosa,2026-06-16 10:30:00,potting_soil,34.64,22.4,691.5,293.5,55.35,1,0,1,0,2
UP-1001,Monstera deliciosa,2026-06-16 10:45:00,potting_soil,34.735,22.634999999999998,658.5,300.05,57.45,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 11:00:00,potting_soil,34.795,22.945,663.0,312.54999999999995,51.8,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 11:15:00,potting_soil,35.28,22.935000000000002,763.5,317.3,53.599999999999994,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 11:30:00,potting_soil,35.08,23.295,730.5,323.85,52.75,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 11:45:00,potting_soil,35.019999999999996,23.125,722.0,320.29999999999995,51.4,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 12:00:00,potting_soil,35.155,23.345,759.0,319.35,49.4,1,0,1,1,3
UP-1001,Monstera deliciosa,2026-06-16 12:15:00,potting_soil,35.13,24.174999999999997,686.5,319.1,50.5,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 12:30:00,potting_soil,35.12,23.595,677.5,311.85,47.900000000000006,1,1,1,1,4
UP-1001,Monstera deliciosa,2026-06-16 12:45:00,potting_soil,35.13,23.945,718.0,311.35,47.8,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 13:00:00,potting_soil,34.81,24.020000000000003,688.5,306.55,45.6,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 13:15:00,potting_soil,34.93,23.84,660.5,302.54999999999995,46.45,1,1,1,1,4
UP-1001,Monstera deliciosa,2026-06-16 13:30:00,potting_soil,34.985,24.165,694.0,293.3,44.400000000000006,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 13:45:00,potting_soil,34.965,24.09,650.0,293.15,41.25,1,1,1,1,4
UP-1001,Monstera deliciosa,2026-06-16 14:00:00,potting_soil,34.94,24.265,688.0,274.5,40.75,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 14:15:00,potting_soil,34.6,24.29,718.0,274.4,43.75,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 14:30:00,potting_soil,34.67,24.28,681.5,248.25,43.099999999999994,1,1,1,1,4
UP-1001,Monstera deliciosa,2026-06-16 14:45:00,potting_soil,34.425,24.605,712.0,242.45,42.05,1,1,1,0,3
UP-1001,Monstera deliciosa,2026-06-16 15:00:00,potting_soil,34.385,24.545,726.0,222.45,38.95,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 15:15:00,potting_soil,34.379999999999995,24.494999999999997,714.0,208.9,40.45,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 15:30:00,potting_soil,34.114999999999995,24.39,749.5,201.6,39.2,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 15:45:00,potting_soil,34.425,24.34,726.0,175.05,40.4,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 16:00:00,potting_soil,34.18,24.62,689.5,160.5,36.349999999999994,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 16:15:00,potting_soil,34.0,25.240000000000002,724.0,127.45,37.15,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 16:30:00,potting_soil,34.019999999999996,24.05,709.5,127.35,38.1,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 16:45:00,potting_soil,34.269999999999996,24.335,729.0,94.15,36.099999999999994,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 17:00:00,potting_soil,34.26,24.534999999999997,701.0,78.0,37.95,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 17:15:00,potting_soil,34.26,23.765,738.0,64.85,39.650000000000006,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 17:30:00,potting_soil,34.385,23.985,661.5,45.1,37.55,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-16 17:45:00,potting_soil,34.18,23.520000000000003,709.0,16.35,31.7,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-16 18:00:00,potting_soil,34.195,23.409999999999997,707.5,2.85,32.9,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 18:15:00,potting_soil,34.215,22.655,667.5,10.2,37.2,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 18:30:00,potting_soil,34.04,22.990000000000002,679.5,12.75,39.1,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 18:45:00,potting_soil,33.980000000000004,22.975,701.5,3.95,39.8,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 19:00:00,potting_soil,33.730000000000004,22.625,690.0,7.35,39.4,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-16 19:15:00,potting_soil,33.839999999999996,22.805,643.0,7.55,39.8,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-16 19:30:00,potting_soil,33.61,22.05,681.5,2.85,40.7,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-16 19:45:00,potting_soil,33.69,21.605,696.0,0.0,41.3,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-16 20:00:00,potting_soil,33.88,21.53,729.5,2.25,42.75,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-16 20:15:00,potting_soil,34.035,20.85,712.5,0.0,43.3,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 20:30:00,potting_soil,34.09,21.310000000000002,640.0,8.05,45.6,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 20:45:00,potting_soil,34.105000000000004,20.975,704.0,0.0,45.150000000000006,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 21:00:00,potting_soil,34.115,21.03,690.5,0.0,47.55,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 21:15:00,potting_soil,34.095,21.119999999999997,728.5,0.0,47.5,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 21:30:00,potting_soil,34.135000000000005,20.525,705.0,0.0,45.3,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 21:45:00,potting_soil,34.22,20.225,724.5,0.0,49.45,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 22:00:00,potting_soil,34.03,20.04,720.5,0.0,49.9,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-16 22:15:00,potting_soil,34.195,19.8,729.5,0.0,50.9,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 22:30:00,potting_soil,34.13,19.854999999999997,754.5,0.0,53.95,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 22:45:00,potting_soil,34.045,19.534999999999997,731.0,0.0,57.1,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-16 23:00:00,potting_soil,33.825,19.665,698.5,0.0,53.85,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-16 23:15:00,potting_soil,33.795,18.880000000000003,732.0,0.0,55.65,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-16 23:30:00,potting_soil,33.84,19.185000000000002,738.0,0.0,55.55,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-16 23:45:00,potting_soil,33.980000000000004,18.515,692.5,0.0,59.65,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 00:00:00,potting_soil,33.989999999999995,18.689999999999998,707.0,0.0,62.25,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 00:15:00,potting_soil,34.015,18.009999999999998,704.0,0.0,59.8,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 00:30:00,potting_soil,33.955,17.775,716.0,0.0,61.75,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 00:45:00,potting_soil,33.965,18.645,717.5,0.0,61.55,1,0,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 01:00:00,potting_soil,34.035,18.13,649.0,0.0,62.7,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 01:15:00,potting_soil,34.075,17.82,724.0,0.0,65.9,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 01:30:00,potting_soil,34.1,17.755,645.0,0.0,66.55000000000001,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 01:45:00,potting_soil,33.96,17.62,726.0,0.0,64.9,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 02:00:00,potting_soil,34.085,17.66,748.0,0.0,68.25,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 02:15:00,potting_soil,34.05,17.145,690.5,0.0,67.55000000000001,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 02:30:00,potting_soil,34.07,17.04,701.0,0.0,67.1,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 02:45:00,potting_soil,34.260000000000005,17.275,685.0,0.0,71.4,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 03:00:00,potting_soil,34.41,17.32,697.0,0.0,70.35,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 03:15:00,potting_soil,34.400000000000006,17.625,686.0,0.0,74.2,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 03:30:00,potting_soil,34.44,17.45,700.0,0.0,74.8,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 03:45:00,potting_soil,34.315,17.59,701.5,0.0,70.0,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 04:00:00,potting_soil,34.165,17.48,703.0,0.0,72.35,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 04:15:00,potting_soil,34.195,17.244999999999997,685.5,0.0,75.30000000000001,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 04:30:00,potting_soil,34.120000000000005,17.634999999999998,735.5,0.0,72.45,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 04:45:00,potting_soil,34.245,17.765,726.0,0.0,74.1,1,1,0,1,3
UP-1001,Monstera deliciosa,2026-06-17 05:00:00,potting_soil,34.105000000000004,17.91,695.5,0.0,72.0,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 05:15:00,potting_soil,34.075,18.63,722.0,0.0,70.05000000000001,1,0,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 05:30:00,potting_soil,34.095,18.22,711.5,0.25,71.7,1,1,0,0,2
UP-1001,Monstera deliciosa,2026-06-17 05:45:00,potting_soil,33.575,17.765,664.5,3.7,67.95,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 06:00:00,potting_soil,33.61,18.235,724.5,5.4,72.9,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 06:15:00,potting_soil,33.49,18.82,697.0,26.200000000000003,74.0,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 06:30:00,potting_soil,33.6,18.71,673.0,41.6,75.25,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 06:45:00,potting_soil,33.73,18.585,700.0,60.55,69.25,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 07:00:00,potting_soil,33.8,18.775,744.5,83.55,73.05,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 07:15:00,potting_soil,33.675,19.255,675.5,98.8,73.65,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 07:30:00,potting_soil,33.705,19.18,677.5,118.69999999999999,68.8,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 07:45:00,potting_soil,33.685,20.009999999999998,674.0,147.95,65.55,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 08:00:00,potting_soil,33.589999999999996,20.16,706.0,163.6,70.65,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 08:15:00,potting_soil,33.59,19.875,757.5,179.15,68.35,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 08:30:00,potting_soil,33.375,20.395,675.0,196.4,66.5,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 08:45:00,potting_soil,33.17,20.78,702.0,217.5,66.1,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 09:00:00,potting_soil,33.265,21.08,719.5,217.25,61.35,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 09:15:00,potting_soil,33.095,21.265,700.0,240.2,62.599999999999994,0,0,1,0,1
UP-1001,Monstera deliciosa,2026-06-17 09:30:00,potting_soil,33.19,21.205,710.0,249.35,65.0,0,0,1,0,1
UP-1001,Monstera deliciosa,2026-06-17 09:45:00,potting_soil,33.065,21.415,746.5,267.54999999999995,65.1,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 10:00:00,potting_soil,33.155,21.705,668.0,275.35,61.599999999999994,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 10:15:00,potting_soil,33.275,22.185,688.5,296.85,58.15,0,0,1,0,1
UP-1001,Monstera deliciosa,2026-06-17 10:30:00,potting_soil,33.105000000000004,21.814999999999998,738.0,299.8,56.95,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 10:45:00,potting_soil,32.879999999999995,23.03,685.5,297.45,59.7,0,0,1,0,1
UP-1001,Monstera deliciosa,2026-06-17 11:00:00,potting_soil,32.925,22.72,712.0,305.15,56.150000000000006,0,0,1,0,1
UP-1001,Monstera deliciosa,2026-06-17 11:15:00,potting_soil,32.815,22.83,682.0,320.05,54.05,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 11:30:00,potting_soil,32.725,23.26,743.0,321.04999999999995,47.45,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 11:45:00,potting_soil,32.725,23.11,679.0,319.5,54.3,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 12:00:00,potting_soil,32.995,23.665,696.5,319.55,51.5,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 12:15:00,potting_soil,32.95,23.245,679.0,313.4,52.9,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 12:30:00,potting_soil,33.01,23.259999999999998,721.0,316.0,46.4,0,0,1,1,2
UP-1001,Monstera deliciosa,2026-06-17 12:45:00,potting_soil,33.17,24.265,732.0,318.15,51.0,0,1,1,1,3
UP-1001,Monstera deliciosa,2026-06-17 13:00:00,potting_soil,32.87,24.200000000000003,714.0,316.54999999999995,47.55,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 13:15:00,potting_soil,32.925,24.33,697.0,306.45,45.099999999999994,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 13:30:00,potting_soil,32.955,23.93,679.5,298.4,41.5,0,1,1,1,3
UP-1001,Monstera deliciosa,2026-06-17 13:45:00,potting_soil,32.845,24.02,697.0,279.4,44.65,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 14:00:00,potting_soil,32.9,24.354999999999997,692.5,279.95,40.900000000000006,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 14:15:00,potting_soil,32.8,24.314999999999998,736.0,264.04999999999995,41.25,0,1,1,1,3
UP-1001,Monstera deliciosa,2026-06-17 14:30:00,potting_soil,32.7,24.375,682.5,252.8,44.5,0,1,1,1,3
UP-1001,Monstera deliciosa,2026-06-17 14:45:00,potting_soil,32.58,24.770000000000003,684.5,227.95,36.3,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 15:00:00,potting_soil,32.65,24.604999999999997,714.5,236.3,38.5,0,1,1,0,2
UP-1001,Monstera deliciosa,2026-06-17 15:15:00,potting_soil,32.63,24.53,737.0,227.8,38.1,0,1,1,1,3
UP-1001,Monstera deliciosa,2026-06-17 15:30:00,potting_soil,32.575,24.53,622.5,187.0,36.0,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 15:45:00,potting_soil,32.555,24.235,749.0,185.65,37.8,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 16:00:00,potting_soil,32.449999999999996,23.990000000000002,680.5,152.15,37.25,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 16:15:00,potting_soil,32.61,24.424999999999997,653.5,150.35,34.2,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 16:30:00,potting_soil,32.81,24.375,647.0,123.7,39.650000000000006,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 16:45:00,potting_soil,32.875,23.91,668.0,97.19999999999999,35.150000000000006,0,1,0,1,2
UP-1001,Monstera deliciosa,2026-06-17 17:00:00,potting_soil,32.765,24.345,709.0,86.45,36.75,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 17:15:00,potting_soil,32.765,24.295,701.5,69.1,39.3,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 17:30:00,potting_soil,33.14,24.17,706.5,39.55,34.75,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 17:45:00,potting_soil,33.16,23.8,719.5,21.950000000000003,39.45,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 18:00:00,potting_soil,33.02,23.655,692.0,0.0,39.099999999999994,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 18:15:00,potting_soil,33.004999999999995,23.6,697.5,0.0,42.5,0,1,0,0,1
UP-1001,Monstera deliciosa,2026-06-17 18:30:00,potting_soil,33.175,23.045,714.5,2.75,36.45,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 18:45:00,potting_soil,32.905,22.735,690.5,7.0,36.400000000000006,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 19:00:00,potting_soil,32.9,22.875,727.5,4.5,41.7,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 19:15:00,potting_soil,32.864999999999995,22.564999999999998,696.0,0.4,43.849999999999994,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 19:30:00,potting_soil,32.885,22.25,690.0,2.2,40.65,0,0,0,0,0
UP-1001,Monstera deliciosa,2026-06-17 19:45:00,potting_soil,32.769999999999996,22.185000000000002,677.0,0.75,42.5,0,0,0,1,1
UP-1001,Monstera deliciosa,2026-06-17 20:00:00,potting_soil,32.910000000000004,22.37,682.5,0.0,41.9,0,0,0,1,1
