device_id,timestamp,substrate_label,soil_moisture_vwc,soil_temp_c,ec_us_cm,light_par,air_humidity_pct,is_outlier,outlier_reason,time_diff,estimated_missing_readings
SENS-02,2026-06-14 13:00:00,potting_soil,32.51,23.48,674.0,320.8,40.7,False,,0 days 00:15:00,0
SENS-02,2026-06-14 13:15:00,potting_soil,32.67,23.76,769.0,294.4,40.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 13:30:00,potting_soil,32.63,24.7,670.0,293.1,45.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 13:45:00,potting_soil,32.72,23.99,709.0,296.4,42.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 14:00:00,potting_soil,32.22,24.77,691.0,292.9,41.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 14:15:00,potting_soil,32.14,24.26,682.0,258.1,37.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 14:30:00,potting_soil,32.26,24.53,787.0,248.0,38.8,False,,0 days 00:15:00,0
SENS-02,2026-06-14 14:45:00,potting_soil,32.23,23.94,682.0,243.6,41.2,False,,0 days 00:15:00,0
SENS-02,2026-06-14 15:00:00,potting_soil,32.45,24.26,688.0,221.7,39.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 15:15:00,potting_soil,32.67,24.14,673.0,204.9,41.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 15:30:00,potting_soil,32.46,24.56,702.0,196.8,41.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 15:45:00,potting_soil,32.6,24.47,696.0,190.2,37.2,False,,0 days 00:15:00,0
SENS-02,2026-06-14 16:00:00,potting_soil,32.37,24.57,655.0,149.5,32.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 16:15:00,potting_soil,32.36,24.12,683.0,153.5,35.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 16:30:00,potting_soil,32.46,23.86,724.0,117.9,36.9,False,,0 days 00:15:00,0
SENS-02,2026-06-14 16:45:00,potting_soil,32.27,24.21,741.0,105.6,34.7,False,,0 days 00:15:00,0
SENS-02,2026-06-14 17:00:00,potting_soil,32.41,23.62,701.0,95.5,33.8,False,,0 days 00:15:00,0
SENS-02,2026-06-14 17:15:00,potting_soil,32.28,24.34,702.0,65.0,37.2,False,,0 days 00:15:00,0
SENS-02,2026-06-14 17:30:00,potting_soil,32.14,23.73,686.0,39.4,44.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 17:45:00,potting_soil,32.26,23.5,680.0,26.7,35.9,False,,0 days 00:15:00,0
SENS-02,2026-06-14 18:00:00,potting_soil,32.07,23.66,663.0,0.0,37.6,False,,0 days 00:15:00,0
SENS-02,2026-06-14 18:15:00,potting_soil,31.87,23.28,638.0,4.2,34.0,False,,0 days 00:15:00,0
SENS-02,2026-06-14 18:30:00,potting_soil,32.06,22.47,672.0,0.0,42.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 18:45:00,potting_soil,32.05,22.52,736.0,6.9,41.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 19:00:00,potting_soil,31.74,23.17,683.0,0.0,41.8,False,,0 days 00:15:00,0
SENS-02,2026-06-14 19:15:00,potting_soil,31.89,22.58,686.0,0.0,44.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 19:30:00,potting_soil,31.79,21.67,685.0,0.0,39.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 19:45:00,potting_soil,31.49,22.27,750.0,0.0,40.6,False,,0 days 00:15:00,0
SENS-02,2026-06-14 20:00:00,potting_soil,30.97,21.68,663.0,0.0,47.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 20:15:00,potting_soil,31.13,21.33,711.0,0.0,45.0,False,,0 days 00:15:00,0
SENS-02,2026-06-14 20:30:00,potting_soil,30.95,21.0,697.0,0.0,37.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 20:45:00,potting_soil,30.68,21.63,703.0,0.0,46.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 21:00:00,potting_soil,30.8,20.21,710.0,0.0,44.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 21:15:00,potting_soil,30.94,20.44,702.0,0.0,49.7,False,,0 days 00:15:00,0
SENS-02,2026-06-14 21:30:00,potting_soil,30.77,20.59,732.0,0.0,49.3,False,,0 days 00:15:00,0
SENS-02,2026-06-14 21:45:00,potting_soil,30.94,20.95,699.0,0.0,44.0,False,,0 days 00:15:00,0
SENS-02,2026-06-14 22:00:00,potting_soil,31.34,20.32,770.0,0.0,51.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 22:15:00,potting_soil,31.59,19.54,702.0,0.0,52.1,False,,0 days 00:15:00,0
SENS-02,2026-06-14 22:30:00,potting_soil,31.81,20.27,632.0,0.0,53.7,False,,0 days 00:15:00,0
SENS-02,2026-06-14 22:45:00,potting_soil,31.85,18.91,726.0,0.0,55.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 23:00:00,potting_soil,31.74,19.36,716.0,0.0,59.5,False,,0 days 00:15:00,0
SENS-02,2026-06-14 23:15:00,potting_soil,31.71,19.25,701.0,0.0,57.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 23:30:00,potting_soil,31.78,18.52,690.0,0.0,57.4,False,,0 days 00:15:00,0
SENS-02,2026-06-14 23:45:00,potting_soil,31.51,18.97,615.0,0.0,62.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 00:00:00,potting_soil,31.34,18.32,622.0,0.0,66.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 00:15:00,potting_soil,31.03,18.65,766.0,0.0,63.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 00:30:00,potting_soil,31.07,17.49,677.0,0.0,62.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 00:45:00,potting_soil,31.07,18.22,739.0,0.0,64.3,False,,0 days 00:15:00,0
SENS-02,2026-06-15 01:00:00,potting_soil,30.92,17.8,636.0,0.0,64.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 01:15:00,potting_soil,31.07,18.32,658.0,0.0,65.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 01:30:00,potting_soil,30.85,17.75,727.0,0.0,72.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 01:45:00,potting_soil,30.7,18.19,696.0,0.0,64.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 02:00:00,potting_soil,30.84,17.82,722.0,0.0,71.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 02:15:00,potting_soil,31.01,17.52,699.0,0.0,68.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 02:30:00,potting_soil,30.84,17.85,692.0,0.0,64.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 02:45:00,potting_soil,30.87,17.83,673.0,0.0,69.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 03:00:00,potting_soil,30.7,17.69,652.0,0.0,68.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 03:15:00,potting_soil,30.65,16.59,756.0,0.0,72.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 03:30:00,potting_soil,30.67,17.14,763.0,0.0,71.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 03:45:00,potting_soil,30.77,18.12,658.0,0.0,69.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 04:00:00,potting_soil,30.82,17.12,656.0,0.0,76.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 04:15:00,potting_soil,30.86,18.04,686.0,0.0,75.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 04:30:00,potting_soil,30.63,18.05,714.0,0.0,77.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 04:45:00,potting_soil,30.7,17.57,693.0,0.0,73.7,False,,0 days 00:15:00,0
SENS-02,2026-06-15 05:00:00,potting_soil,30.79,17.17,720.0,0.0,72.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 05:15:00,potting_soil,30.92,17.86,698.0,0.0,75.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 05:30:00,potting_soil,30.76,19.05,695.0,15.7,71.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 05:45:00,potting_soil,30.93,18.02,797.0,6.2,73.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 06:00:00,potting_soil,30.65,18.21,679.0,0.0,71.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 06:15:00,potting_soil,30.56,18.29,766.0,26.8,67.7,False,,0 days 00:15:00,0
SENS-02,2026-06-15 06:30:00,potting_soil,30.49,19.36,758.0,52.6,72.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 06:45:00,potting_soil,30.23,18.96,720.0,46.4,69.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 07:00:00,potting_soil,30.16,19.0,623.0,94.7,69.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 07:15:00,potting_soil,30.2,20.02,701.0,98.5,71.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 07:30:00,potting_soil,29.82,19.89,679.0,118.2,73.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 07:45:00,potting_soil,29.74,19.51,701.0,138.7,66.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 08:00:00,potting_soil,29.38,19.6,657.0,162.6,66.7,False,,0 days 00:15:00,0
SENS-02,2026-06-15 08:15:00,potting_soil,29.79,20.78,730.0,168.9,64.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 08:30:00,potting_soil,29.82,20.55,739.0,192.5,63.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 08:45:00,potting_soil,29.84,20.15,747.0,215.2,63.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 09:00:00,potting_soil,29.88,20.29,685.0,228.0,63.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 09:15:00,potting_soil,30.0,20.78,658.0,243.6,64.7,False,,0 days 00:15:00,0
SENS-02,2026-06-15 09:30:00,potting_soil,30.18,20.96,714.0,251.3,62.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 09:45:00,potting_soil,29.86,20.86,770.0,271.6,57.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 10:00:00,potting_soil,30.12,21.47,703.0,285.6,63.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 10:15:00,potting_soil,30.36,21.76,718.0,295.0,61.3,False,,0 days 00:15:00,0
SENS-02,2026-06-15 10:30:00,potting_soil,30.34,22.15,691.0,299.1,54.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 10:45:00,potting_soil,30.3,23.23,680.0,310.5,59.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 11:00:00,potting_soil,29.67,22.64,726.0,316.1,56.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 11:15:00,potting_soil,29.42,22.88,696.0,335.3,53.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 11:30:00,potting_soil,29.52,23.33,716.0,327.0,53.7,False,,0 days 00:15:00,0
SENS-02,2026-06-15 11:45:00,potting_soil,29.76,23.21,720.0,318.6,51.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 12:00:00,potting_soil,29.9,23.63,714.0,312.7,52.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 12:15:00,potting_soil,29.88,23.74,722.0,317.2,49.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 12:30:00,potting_soil,30.26,23.83,666.0,314.6,47.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 12:45:00,potting_soil,30.45,25.02,663.0,317.9,41.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 13:00:00,potting_soil,30.36,24.4,698.0,303.5,47.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 13:15:00,potting_soil,30.79,23.71,699.0,312.6,43.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 13:30:00,potting_soil,30.56,24.38,679.0,284.5,46.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 13:45:00,potting_soil,30.25,24.0,710.0,273.9,44.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 14:00:00,potting_soil,30.16,24.56,736.0,276.0,41.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 14:15:00,potting_soil,30.0,23.88,748.0,259.3,44.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 14:30:00,potting_soil,29.92,24.03,756.0,243.8,41.3,False,,0 days 00:15:00,0
SENS-02,2026-06-15 14:45:00,potting_soil,30.07,24.63,647.0,235.5,40.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 15:00:00,potting_soil,30.06,24.9,653.0,220.2,39.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 15:15:00,potting_soil,30.05,24.69,688.0,211.1,43.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 15:30:00,potting_soil,30.06,24.81,703.0,189.8,36.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 15:45:00,potting_soil,29.59,24.58,690.0,173.5,37.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 16:00:00,potting_soil,29.28,24.45,678.0,160.0,33.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 16:15:00,potting_soil,29.2,24.11,688.0,149.6,39.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 16:30:00,potting_soil,29.03,24.56,719.0,134.2,35.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 16:45:00,potting_soil,28.99,24.55,647.0,104.0,35.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 17:00:00,potting_soil,29.27,24.01,794.0,84.6,35.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 17:15:00,potting_soil,29.25,23.86,701.0,61.0,37.2,False,,0 days 00:15:00,0
SENS-02,2026-06-15 17:30:00,potting_soil,28.98,24.41,742.0,45.6,33.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 17:45:00,potting_soil,28.83,23.62,677.0,24.1,30.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 18:00:00,potting_soil,29.17,23.51,723.0,10.6,39.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 18:15:00,potting_soil,29.47,23.5,704.0,0.0,31.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 18:30:00,potting_soil,29.59,23.09,734.0,0.0,40.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 18:45:00,potting_soil,29.27,22.62,692.0,2.7,43.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 19:00:00,potting_soil,29.33,22.9,762.0,0.0,38.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 19:15:00,potting_soil,29.41,22.53,640.0,0.0,43.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 19:30:00,potting_soil,29.41,23.08,738.0,0.0,40.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 19:45:00,potting_soil,29.3,22.44,705.0,6.5,46.3,False,,0 days 00:15:00,0
SENS-02,2026-06-15 20:00:00,potting_soil,29.22,21.67,659.0,0.0,40.9,False,,0 days 00:15:00,0
SENS-02,2026-06-15 20:15:00,potting_soil,29.09,21.97,778.0,0.0,36.0,False,,0 days 00:15:00,0
SENS-02,2026-06-15 20:30:00,potting_soil,28.86,21.58,774.0,6.9,43.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 20:45:00,potting_soil,29.14,21.75,617.0,0.0,50.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 21:00:00,potting_soil,29.32,20.79,707.0,0.0,47.6,False,,0 days 00:15:00,0
SENS-02,2026-06-15 21:15:00,potting_soil,29.26,20.85,728.0,0.0,45.5,False,,0 days 00:15:00,0
SENS-02,2026-06-15 21:30:00,potting_soil,29.33,20.5,718.0,0.0,49.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 21:45:00,potting_soil,29.4,20.34,761.0,0.0,52.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 22:00:00,potting_soil,29.87,19.74,752.0,0.0,50.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 22:15:00,potting_soil,30.04,20.11,711.0,0.0,59.4,False,,0 days 00:15:00,0
SENS-02,2026-06-15 22:30:00,potting_soil,30.2,19.83,791.0,0.0,51.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 22:45:00,potting_soil,30.2,19.97,737.0,0.0,56.8,False,,0 days 00:15:00,0
SENS-02,2026-06-15 23:00:00,potting_soil,30.11,19.25,686.0,0.0,57.3,False,,0 days 00:15:00,0
SENS-02,2026-06-15 23:15:00,potting_soil,30.38,18.89,678.0,0.0,54.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 23:30:00,potting_soil,30.5,19.19,750.0,0.0,56.1,False,,0 days 00:15:00,0
SENS-02,2026-06-15 23:45:00,potting_soil,30.33,18.37,668.0,0.0,61.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 00:00:00,potting_soil,47.75,18.96,684.0,0.0,60.1,False,,0 days 00:15:00,0
SENS-02,2026-06-16 00:15:00,potting_soil,47.22,18.8,690.0,0.0,61.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 00:30:00,potting_soil,46.92,18.73,714.0,0.0,57.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 00:45:00,potting_soil,46.88,18.24,692.0,0.0,64.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 01:00:00,potting_soil,46.39,17.77,647.0,0.0,64.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 01:15:00,potting_soil,45.92,17.9,746.0,0.0,64.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 01:30:00,potting_soil,45.77,17.92,684.0,0.0,67.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 01:45:00,potting_soil,45.76,17.46,781.0,0.0,65.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 02:00:00,potting_soil,45.77,18.15,712.0,0.0,66.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 02:15:00,potting_soil,45.98,17.8,751.0,0.0,67.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 02:30:00,potting_soil,45.89,17.17,725.0,0.0,67.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 02:45:00,potting_soil,45.71,18.26,753.0,0.0,76.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 03:00:00,potting_soil,45.35,17.54,723.0,0.0,73.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 03:15:00,potting_soil,45.17,17.07,709.0,0.0,68.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 03:30:00,potting_soil,45.21,17.2,744.0,0.0,77.7,False,,0 days 00:15:00,0
SENS-02,2026-06-16 03:45:00,potting_soil,45.27,18.16,799.0,0.0,70.7,False,,0 days 00:15:00,0
SENS-02,2026-06-16 04:00:00,potting_soil,45.22,18.35,689.0,0.0,72.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 04:15:00,potting_soil,45.23,18.09,732.0,0.0,75.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 04:30:00,potting_soil,45.38,18.29,700.0,0.0,66.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 04:45:00,potting_soil,45.3,18.35,720.0,0.0,72.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 05:00:00,potting_soil,45.47,18.19,702.0,0.0,71.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 05:15:00,potting_soil,45.23,18.22,614.0,0.0,73.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 05:30:00,potting_soil,45.11,18.44,692.0,13.2,74.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 05:45:00,potting_soil,44.92,18.66,740.0,6.1,72.4,False,,0 days 00:15:00,0
SENS-02,2026-06-16 06:00:00,potting_soil,44.98,18.23,669.0,0.0,72.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 06:15:00,potting_soil,44.68,18.99,737.0,32.3,75.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 06:30:00,potting_soil,44.52,19.45,707.0,39.2,72.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 06:45:00,potting_soil,44.05,18.97,692.0,56.8,71.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 07:00:00,potting_soil,44.08,19.12,736.0,79.7,71.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 07:15:00,potting_soil,44.24,19.64,727.0,98.3,75.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 07:30:00,potting_soil,44.33,19.4,717.0,114.9,69.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 07:45:00,potting_soil,44.39,19.35,741.0,150.4,67.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 08:00:00,potting_soil,44.47,20.55,708.0,153.8,62.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 08:15:00,potting_soil,44.51,20.14,634.0,177.5,62.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 08:30:00,potting_soil,44.54,20.55,685.0,183.3,64.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 08:45:00,potting_soil,44.58,20.53,628.0,211.2,64.7,False,,0 days 00:15:00,0
SENS-02,2026-06-16 09:00:00,potting_soil,44.36,21.51,726.0,217.0,62.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 09:15:00,potting_soil,44.22,21.57,736.0,231.1,64.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 09:30:00,potting_soil,44.15,21.36,738.0,253.0,60.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 09:45:00,potting_soil,43.99,21.21,720.0,274.5,58.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 10:00:00,potting_soil,43.58,21.77,739.0,280.7,61.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 10:15:00,potting_soil,43.25,22.35,637.0,291.1,62.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 10:30:00,potting_soil,43.21,22.41,696.0,294.6,54.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 10:45:00,potting_soil,43.3,22.59,643.0,300.3,56.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 11:00:00,potting_soil,43.22,22.83,686.0,315.4,49.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 11:15:00,potting_soil,43.68,23.25,765.0,309.3,49.4,False,,0 days 00:15:00,0
SENS-02,2026-06-16 11:30:00,potting_soil,43.41,23.11,744.0,323.9,50.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 11:45:00,potting_soil,43.41,23.49,726.0,329.2,54.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 12:00:00,potting_soil,43.59,23.08,693.0,313.3,48.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 12:15:00,potting_soil,43.71,24.65,660.0,313.8,46.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 12:30:00,potting_soil,43.75,23.66,707.0,312.9,48.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 12:45:00,potting_soil,43.88,23.99,744.0,302.1,47.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 13:00:00,potting_soil,43.8,24.26,716.0,305.3,43.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 13:15:00,potting_soil,44.04,23.97,637.0,313.4,51.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 13:30:00,potting_soil,44.21,24.24,704.0,287.3,43.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 13:45:00,potting_soil,43.95,24.31,623.0,297.6,43.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 14:00:00,potting_soil,43.92,24.02,732.0,273.7,41.1,False,,0 days 00:15:00,0
SENS-02,2026-06-16 14:15:00,potting_soil,43.52,24.61,672.0,283.0,42.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 14:30:00,potting_soil,43.74,23.81,651.0,248.4,44.4,False,,0 days 00:15:00,0
SENS-02,2026-06-16 14:45:00,potting_soil,43.69,25.19,733.0,239.4,45.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 15:00:00,potting_soil,43.87,24.82,722.0,219.0,37.1,False,,0 days 00:15:00,0
SENS-02,2026-06-16 15:15:00,potting_soil,43.76,24.75,709.0,205.5,42.2,False,,0 days 00:15:00,0
SENS-02,2026-06-16 15:30:00,potting_soil,43.3,23.78,788.0,205.5,40.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 15:45:00,potting_soil,43.75,24.12,725.0,181.6,40.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 16:00:00,potting_soil,43.68,24.94,674.0,168.2,37.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 16:15:00,potting_soil,43.39,25.97,721.0,131.0,36.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 16:30:00,potting_soil,43.54,24.71,689.0,127.7,40.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 16:45:00,potting_soil,43.86,24.55,751.0,95.1,39.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 17:00:00,potting_soil,43.73,24.24,711.0,72.1,41.7,False,,0 days 00:15:00,0
SENS-02,2026-06-16 17:15:00,potting_soil,43.62,23.57,715.0,64.3,37.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 17:30:00,potting_soil,43.58,24.17,642.0,43.6,36.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 17:45:00,potting_soil,43.27,23.19,702.0,21.4,30.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 18:00:00,potting_soil,43.05,22.99,698.0,5.7,32.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 18:15:00,potting_soil,43.32,22.8,659.0,7.0,36.8,False,,0 days 00:15:00,0
SENS-02,2026-06-16 18:30:00,potting_soil,43.21,23.52,691.0,11.8,35.1,False,,0 days 00:15:00,0
SENS-02,2026-06-16 18:45:00,potting_soil,42.96,22.92,717.0,0.0,41.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 19:00:00,potting_soil,42.78,22.79,700.0,12.0,35.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 19:15:00,potting_soil,42.91,22.54,644.0,15.1,38.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 19:30:00,potting_soil,42.44,21.89,689.0,0.0,39.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 19:45:00,potting_soil,42.41,21.86,681.0,0.0,45.1,False,,0 days 00:15:00,0
SENS-02,2026-06-16 20:00:00,potting_soil,42.82,21.66,708.0,0.0,40.4,False,,0 days 00:15:00,0
SENS-02,2026-06-16 20:15:00,potting_soil,43.14,21.12,703.0,0.0,44.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 20:30:00,potting_soil,43.17,21.26,684.0,16.1,44.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 20:45:00,potting_soil,43.35,20.8,682.0,0.0,47.7,False,,0 days 00:15:00,0
SENS-02,2026-06-16 21:00:00,potting_soil,43.53,21.23,703.0,0.0,48.6,False,,0 days 00:15:00,0
SENS-02,2026-06-16 21:15:00,potting_soil,43.42,21.04,739.0,0.0,46.9,False,,0 days 00:15:00,0
SENS-02,2026-06-16 21:30:00,potting_soil,43.52,20.03,711.0,0.0,43.0,False,,0 days 00:15:00,0
SENS-02,2026-06-16 21:45:00,potting_soil,43.79,20.2,757.0,0.0,48.5,False,,0 days 00:15:00,0
SENS-02,2026-06-16 22:00:00,potting_soil,43.45,20.84,745.0,0.0,50.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 22:15:00,potting_soil,43.48,19.48,760.0,0.0,52.3,False,,0 days 00:15:00,0
SENS-02,2026-06-16 22:30:00,potting_soil,43.46,19.83,755.0,0.0,50.4,False,,0 days 00:15:00,0
